popChange_2020_to_2023,city_state,name
-11710,"Tuscaloosa, Alabama",Moe's Southwest Grill
-11710,"Tuscaloosa, Alabama",Jimmy John's
-11710,"Tuscaloosa, Alabama",Hooligan's American Mediterranean Restaurant
-11710,"Tuscaloosa, Alabama",Domino's Pizza
-120,"Tuscumbia, Alabama",Jack's
611,"Tuskegee, Alabama",Krispy Krunchy Chicken
611,"Tuskegee, Alabama",McDonalds
611,"Tuskegee, Alabama",Krispy Krunchy Chicken
222,"Valley, Alabama",Pizza Hut
222,"Valley, Alabama",KFC
222,"Valley, Alabama",Steak 'n Shake
77,"Vernon, Alabama",McDonald's
77,"Vernon, Alabama",Subway
34,"Warrior, Alabama",Subway
34,"Warrior, Alabama",Domino's Pizza
-12,"Wedowee, Alabama",Jack's
-20,"Winfield, Alabama",Sonic Drive-In
656,"Fairbanks, Alaska",Quiznos
656,"Fairbanks, Alaska",C & J Drive In
656,"Fairbanks, Alaska",Taco Bell
656,"Fairbanks, Alaska",Pizza Hut
656,"Fairbanks, Alaska",Lin's Asian Bistro
656,"Fairbanks, Alaska",Pizza Hut
656,"Fairbanks, Alaska",Ak Buffet
656,"Fairbanks, Alaska",AW Restaurants
656,"Fairbanks, Alaska",Taco Bell
656,"Fairbanks, Alaska",Pizza 4 Less
656,"Fairbanks, Alaska",Ak Buffet
656,"Fairbanks, Alaska",C J Drive In
656,"Fairbanks, Alaska",SUBWAY
656,"Fairbanks, Alaska",SUBWAY
-515,"Homer, Alaska",Cosmic Kitchen
-325,"Kenai, Alaska",Pizza Hut
-325,"Kenai, Alaska",Arby's
111,"Ketchikan, Alaska",Taco Time
111,"Ketchikan, Alaska",Pizza Mill
224,"Kodiak, Alaska",KFC
224,"Kodiak, Alaska",Taco Bell
224,"Kodiak, Alaska",Shelikof Lodge Restaurant
224,"Kodiak, Alaska",SUBWAY
224,"Kodiak, Alaska",Taco Bell
224,"Kodiak, Alaska",McDonald's
-182,"North Pole, Alaska",Taco Bell
-500,"Palmer, Alaska",Dairy Queen
-15,"Seward, Alaska",Subway
-237,"Soldotna, Alaska",Taco Bell
171,"Valdez, Alaska",Fat Mermaid
171,"Valdez, Alaska",The Fat Mermaid
-888,"Wasilla, Alaska",Pizza Hut
-888,"Wasilla, Alaska",Mekong Thai Cuisine
-888,"Wasilla, Alaska",Subway
-888,"Wasilla, Alaska",Arby's
-888,"Wasilla, Alaska",Wendy's
-888,"Wasilla, Alaska",KFC
-888,"Wasilla, Alaska",Senor Taco
-888,"Wasilla, Alaska",Red Robin Gourmet Burgers
-888,"Wasilla, Alaska",Evangelo's Restaurant
-888,"Wasilla, Alaska",Evangelo's Restaurant
-888,"Wasilla, Alaska",BLIMPIE
-2639,"Apache Junction, Arizona",Subway
-2639,"Apache Junction, Arizona",KFC
-2639,"Apache Junction, Arizona",Jimmy John's
-4202,"Avondale, Arizona",Whataburger
-4202,"Avondale, Arizona",Domino's Pizza
-4202,"Avondale, Arizona",Church's Chicken
-4202,"Avondale, Arizona",Del Taco
-4202,"Avondale, Arizona",Sonic Drive-In
-4202,"Avondale, Arizona",Subway
-4202,"Avondale, Arizona",Jimmy John's
-4202,"Avondale, Arizona",Wendys
-4202,"Avondale, Arizona",Subway
-4202,"Avondale, Arizona",Raising Cane's Chicken Fingers
-4202,"Avondale, Arizona",Culver's
-4202,"Avondale, Arizona",Burger King
-4202,"Avondale, Arizona",Burger King
-4202,"Avondale, Arizona",Subway
16,"Benson, Arizona",Jack in the Box
16,"Benson, Arizona",Dairy Queen
-17370,"Buckeye, Arizona",McDonald's
-17370,"Buckeye, Arizona",Pizza Hut
-17370,"Buckeye, Arizona",Burger King
-17370,"Buckeye, Arizona",Sonic Drive-In
-1951,"Bullhead City, Arizona",Perkins Restaurant & Bakery
-334,"Camp Verde, Arizona",KFC
-334,"Camp Verde, Arizona",Domino's Pizza
-10083,"Casa Grande, Arizona",Whataburger
-10083,"Casa Grande, Arizona",McDonald's
-10083,"Casa Grande, Arizona",In-N-Out Burger
-10083,"Casa Grande, Arizona",In-N-Out Burger
-257,"Cave Creek, Arizona",Wendy's
-257,"Cave Creek, Arizona",Subway
-257,"Cave Creek, Arizona",McDonald's
-4156,"Chandler, Arizona",Panda Express
-4156,"Chandler, Arizona",McDonald's
-4156,"Chandler, Arizona",Famous Daves
-4156,"Chandler, Arizona",Taco Bell
-4156,"Chandler, Arizona",McDonald's
-4156,"Chandler, Arizona",In-N-Out Burger
-4156,"Chandler, Arizona",McDonald's
-4156,"Chandler, Arizona",Freddy's Frozen Custard & Steakburgers
-4156,"Chandler, Arizona",Steak Escape
-4156,"Chandler, Arizona",In-N-Out Burger
-4156,"Chandler, Arizona",Subway
-4156,"Chandler, Arizona",Subway
-4156,"Chandler, Arizona",McDonald's
-4156,"Chandler, Arizona",Pizza Hut
-4156,"Chandler, Arizona",Del Taco
-4156,"Chandler, Arizona",Jack in the Box
-4156,"Chandler, Arizona",Jack in the Box
-4156,"Chandler, Arizona",McDonald's
-4156,"Chandler, Arizona",Whataburger
-4156,"Chandler, Arizona",Dairy Queen
-4156,"Chandler, Arizona",Barro's Pizza
-4156,"Chandler, Arizona",Wendy's
-4156,"Chandler, Arizona",Jason's Deli
-799,"Chino Valley, Arizona",Kfc
-799,"Chino Valley, Arizona",Taco Bell
-5036,"Coolidge, Arizona",Subway
-5036,"Coolidge, Arizona",Pizza Hut
-1023,"Cottonwood, Arizona",Taco Bell
-1023,"Cottonwood, Arizona",Taco Bell
896,"Douglas, Arizona",Pizza Hut
-2900,"Eloy, Arizona",Arby's
262,"Flagstaff, Arizona",McDonald's
262,"Flagstaff, Arizona",Freddy's Frozen Custard Steakburgers
262,"Flagstaff, Arizona",Jack in the Box
262,"Flagstaff, Arizona",Domino's Pizza
262,"Flagstaff, Arizona",Burger King
262,"Flagstaff, Arizona",McDonald's
3115,"Florence, Arizona",Subway
209,"Fountain Hills, Arizona",Arby's
209,"Fountain Hills, Arizona",Wendy's
38,"Gila Bend, Arizona",McDonald's
-7480,"Gilbert, Arizona",El Pollo Loco
-7480,"Gilbert, Arizona",SUBWAY®
-7480,"Gilbert, Arizona",Domino's Pizza
-7480,"Gilbert, Arizona",Wendy's
-7480,"Gilbert, Arizona",Wendy's
-7480,"Gilbert, Arizona",Little Caesars Pizza
-7480,"Gilbert, Arizona",Wendy's
-7480,"Gilbert, Arizona",Jack in the Box
-7480,"Gilbert, Arizona",Taco Bell
-7480,"Gilbert, Arizona",Del Taco
-7480,"Gilbert, Arizona",Firehouse Subs
-7480,"Gilbert, Arizona",Wendy's
-7480,"Gilbert, Arizona",Subway
-7480,"Gilbert, Arizona",Wienerschnitzel
-7480,"Gilbert, Arizona",McDonald's
-7480,"Gilbert, Arizona",Burger King
-7480,"Gilbert, Arizona",In-N-Out Burger
-7480,"Gilbert, Arizona",Little Caesars Pizza
-7480,"Gilbert, Arizona",Carl's Jr.
-7480,"Gilbert, Arizona",In-N-Out Burger
-7480,"Gilbert, Arizona",Pei Wei
-7480,"Gilbert, Arizona",Subway
-5452,"Glendale, Arizona",Culver's
-5452,"Glendale, Arizona",Taco Bell
-5452,"Glendale, Arizona",Taco Bell
-5452,"Glendale, Arizona",Taco Bell
-5452,"Glendale, Arizona",Taco Bell
-5452,"Glendale, Arizona",McDonald's
-5452,"Glendale, Arizona",Jack in the Box
-5452,"Glendale, Arizona",Culver's
-5452,"Glendale, Arizona",Del Taco
-5452,"Glendale, Arizona",Burger King
-5452,"Glendale, Arizona",Charley's Grilled Subs
-5452,"Glendale, Arizona",Domino's Pizza
-5452,"Glendale, Arizona",Taco Bell
-5452,"Glendale, Arizona",Taco Bell
-5452,"Glendale, Arizona",Jack in the Box
-5452,"Glendale, Arizona",Boston Market
-5452,"Glendale, Arizona",McDonald's
-5452,"Glendale, Arizona",Taco Bell
-5452,"Glendale, Arizona",Subway
-5452,"Glendale, Arizona",Taco Bell
-5452,"Glendale, Arizona",Jimmy John's
-5452,"Glendale, Arizona",Taco Bell
-5452,"Glendale, Arizona",BaskinRobbins
-5452,"Glendale, Arizona",Sunwest Burgers
-5452,"Glendale, Arizona",McDonald's
-5452,"Glendale, Arizona",Panda Express
-5452,"Glendale, Arizona",Taco Bell
-5452,"Glendale, Arizona",Domino's Pizza
-5452,"Glendale, Arizona",Taco Bell
-5452,"Glendale, Arizona",Subway
-5452,"Glendale, Arizona",McDonald's
-5452,"Glendale, Arizona",McDonald's
-5452,"Glendale, Arizona",Taco Bell
-5452,"Glendale, Arizona",Long John Silver's
-5452,"Glendale, Arizona",McDonald's
-5452,"Glendale, Arizona",Wienerschnitzel
-5452,"Glendale, Arizona",Dairy Queen
-5452,"Glendale, Arizona",Jersey Mike's Subs
-5452,"Glendale, Arizona",Panda Express
-5452,"Glendale, Arizona",Walmart Supercenter
67,"Globe, Arizona",AW All-American Food
67,"Globe, Arizona",Jack in the Box
-15623,"Goodyear, Arizona",Baskin-Robbins
-15623,"Goodyear, Arizona",Taco Bell
-15623,"Goodyear, Arizona",Whataburger
-2641,"Kingman, Arizona",Domino's Pizza
-2641,"Kingman, Arizona",McDonald's
-2641,"Kingman, Arizona",SONIC Drive-In
-2641,"Kingman, Arizona",Five Guys Burgers Fries
-2641,"Kingman, Arizona",Pizza Hut
-2641,"Kingman, Arizona",McDonald's
-2118,"Lake Havasu City, Arizona",Arby's
-2118,"Lake Havasu City, Arizona",Carl's Jr
-2118,"Lake Havasu City, Arizona",Domino's Pizza
-2118,"Lake Havasu City, Arizona",Taco Bell
-35,"Litchfield Park, Arizona",KFC
-6526,"Marana, Arizona",McDonalds
-7352,"Mesa, Arizona",In-N-Out Burger
-7352,"Mesa, Arizona",Taco Bell
-7352,"Mesa, Arizona",Taco Bell
-7352,"Mesa, Arizona",Arby's
-7352,"Mesa, Arizona",Arby's
-7352,"Mesa, Arizona",Jack in the Box
-7352,"Mesa, Arizona",Taco Bell
-7352,"Mesa, Arizona",Taco Bell
-7352,"Mesa, Arizona",Taco Bell
-7352,"Mesa, Arizona",McDonald's
-7352,"Mesa, Arizona",Domino's Pizza
-7352,"Mesa, Arizona",In-N-Out Burger
-7352,"Mesa, Arizona",Arby's
-7352,"Mesa, Arizona",Quiznos
-7352,"Mesa, Arizona",In-N-Out Burger
-7352,"Mesa, Arizona",SUBWAY®
-7352,"Mesa, Arizona",Del Taco
-7352,"Mesa, Arizona",Taco Bell
-7352,"Mesa, Arizona",Del Taco
-7352,"Mesa, Arizona",Old Country Buffet
-7352,"Mesa, Arizona",McDonald's
-7352,"Mesa, Arizona",Del Taco
-7352,"Mesa, Arizona",McDonald's
-7352,"Mesa, Arizona",McDonald's
-7352,"Mesa, Arizona",McDonald's
-7352,"Mesa, Arizona",Burger King
-7352,"Mesa, Arizona",Kfc
-7352,"Mesa, Arizona",Pizza Hut
-7352,"Mesa, Arizona",Taco Bell
-7352,"Mesa, Arizona",Taco Bell
-7352,"Mesa, Arizona",Subway
-7352,"Mesa, Arizona",Arbys
-7352,"Mesa, Arizona",McDonald's
-7352,"Mesa, Arizona",Taco Bell
-7352,"Mesa, Arizona",Taco Bell
-7352,"Mesa, Arizona",Little Caesars Pizza
-7352,"Mesa, Arizona",Chick-fil-A
-7352,"Mesa, Arizona",McDonald's
-7352,"Mesa, Arizona",Chick-fil-A
-7352,"Mesa, Arizona",Panda Express
-7352,"Mesa, Arizona",Wendys
-7352,"Mesa, Arizona",Taco Del Mar
-7352,"Mesa, Arizona",Dairy Queen
-7352,"Mesa, Arizona",McDonald's
-7352,"Mesa, Arizona",Pizza Hut
-7352,"Mesa, Arizona",Pick Up Stix
-7352,"Mesa, Arizona",Taco Bell
-7352,"Mesa, Arizona",Jack in the Box
64,"Nogales, Arizona",Wendy's
64,"Nogales, Arizona",McDonald's
11,"Parker, Arizona",Taco Bell
11,"Parker, Arizona",Taco Bell
11,"Parker, Arizona",Taco Bell
11,"Parker, Arizona",McDonald's
11,"Parker, Arizona",Domino's Pizza
-380,"Payson, Arizona",Jack in the Box
-380,"Payson, Arizona",SUBWAY
-7759,"Peoria, Arizona",Taco Bell
-7759,"Peoria, Arizona",Taco Bell
-7759,"Peoria, Arizona",McDonald's
-7759,"Peoria, Arizona",Blimpie
-7759,"Peoria, Arizona",Long John Silver's
-7759,"Peoria, Arizona",McDonald's
-7759,"Peoria, Arizona",Subway
-7759,"Peoria, Arizona",Subway
-7759,"Peoria, Arizona",KFC
-7759,"Peoria, Arizona",Burger King
-7759,"Peoria, Arizona",Pizza Hut
-7759,"Peoria, Arizona",SUBWAY
-7759,"Peoria, Arizona",Popeyes Louisiana Kitchen
-7759,"Peoria, Arizona",Carl's Jr.
-7759,"Peoria, Arizona",Long John Silver's
-7759,"Peoria, Arizona",Panda Express
-41855,"Phoenix, Arizona",Domino's Pizza
-41855,"Phoenix, Arizona",Taco Bell
-41855,"Phoenix, Arizona",Taco Bell
-41855,"Phoenix, Arizona",Domino's Pizza
-41855,"Phoenix, Arizona",Domino's Pizza
-41855,"Phoenix, Arizona",Domino's Pizza
-41855,"Phoenix, Arizona",Los Taquitos
-41855,"Phoenix, Arizona",Domino's Pizza
-41855,"Phoenix, Arizona",McDonald's
-41855,"Phoenix, Arizona",Carl's Jr.
-41855,"Phoenix, Arizona",Taco Bell
-41855,"Phoenix, Arizona",Arby's
-41855,"Phoenix, Arizona",Jack in the Box
-41855,"Phoenix, Arizona",McDonald's
-41855,"Phoenix, Arizona",Taco Bell
-41855,"Phoenix, Arizona",Taco Bell
-41855,"Phoenix, Arizona",Domino's Pizza
-41855,"Phoenix, Arizona",Domino's Pizza
-41855,"Phoenix, Arizona",Del Taco
-41855,"Phoenix, Arizona",Whataburger
-41855,"Phoenix, Arizona",Carl's Jr.
-41855,"Phoenix, Arizona",McDonald's
-41855,"Phoenix, Arizona",Arby's
-41855,"Phoenix, Arizona",McDonald's
-41855,"Phoenix, Arizona",McDonald's
-41855,"Phoenix, Arizona",McDonald's
-41855,"Phoenix, Arizona",Panda Express
-41855,"Phoenix, Arizona",Carl's Jr.
-41855,"Phoenix, Arizona",Taco Bell
-41855,"Phoenix, Arizona",SONIC Drive In
-41855,"Phoenix, Arizona",McDonald's
-41855,"Phoenix, Arizona",Taco Bell
-41855,"Phoenix, Arizona",Jack in the Box
-41855,"Phoenix, Arizona",Subway
-41855,"Phoenix, Arizona",Whataburger
-41855,"Phoenix, Arizona",Church's Chicken
-41855,"Phoenix, Arizona",McDonald's
-41855,"Phoenix, Arizona",Church's Chicken
-41855,"Phoenix, Arizona",Panda Express
-41855,"Phoenix, Arizona",Wetzel's Pretzels
-41855,"Phoenix, Arizona",Lennys Burger Shop
-41855,"Phoenix, Arizona",El Pollo Loco
-41855,"Phoenix, Arizona",Church's Chicken
-41855,"Phoenix, Arizona",Los Burritos LLC
-41855,"Phoenix, Arizona",SONIC Drive In
-41855,"Phoenix, Arizona",Del Taco
-41855,"Phoenix, Arizona",Burger King
-41855,"Phoenix, Arizona",McDonald's
-41855,"Phoenix, Arizona",Taco Bell
-41855,"Phoenix, Arizona",Jack in the Box
-41855,"Phoenix, Arizona",Burger King
-41855,"Phoenix, Arizona",Sonic Drive-In
-41855,"Phoenix, Arizona",Domino's Pizza
-41855,"Phoenix, Arizona",Burger King
-41855,"Phoenix, Arizona",Little Caesars Pizza
-41855,"Phoenix, Arizona",Church's Chicken
-41855,"Phoenix, Arizona",Jimmy John's
-41855,"Phoenix, Arizona",KFC
-41855,"Phoenix, Arizona",Jack in the Box
-41855,"Phoenix, Arizona",Wendy's
-41855,"Phoenix, Arizona",Del Taco
-41855,"Phoenix, Arizona",Wendy's
-41855,"Phoenix, Arizona",Arby's
-41855,"Phoenix, Arizona",Jack in the Box
-41855,"Phoenix, Arizona",Burger King
-41855,"Phoenix, Arizona",McDonald's
-41855,"Phoenix, Arizona",Wendy's
-41855,"Phoenix, Arizona",McDonald's
-41855,"Phoenix, Arizona",McDonalds
-41855,"Phoenix, Arizona",Taco Bell
-41855,"Phoenix, Arizona",Chick-fil-A
-41855,"Phoenix, Arizona",Jack in the Box
-41855,"Phoenix, Arizona",Whataburger
-41855,"Phoenix, Arizona",McDonald's
-41855,"Phoenix, Arizona",Panda Express
-41855,"Phoenix, Arizona",Carl's Jr.
-41855,"Phoenix, Arizona",Taco Bell
-41855,"Phoenix, Arizona",Wendy's
-41855,"Phoenix, Arizona",Burger King
-41855,"Phoenix, Arizona",McDonald's
-41855,"Phoenix, Arizona",McDonald's
-41855,"Phoenix, Arizona",Burger King
-41855,"Phoenix, Arizona",McDonald's
-41855,"Phoenix, Arizona",Subway
-41855,"Phoenix, Arizona",McDonald's
-41855,"Phoenix, Arizona",Chick-fil-A
-41855,"Phoenix, Arizona",Taco Bell
-41855,"Phoenix, Arizona",Pizza Hut
-41855,"Phoenix, Arizona",McDonald's
-41855,"Phoenix, Arizona",Burger King
-41855,"Phoenix, Arizona",Taco Bell
-41855,"Phoenix, Arizona",Popeyes Louisiana Kitchen
-41855,"Phoenix, Arizona",Jack in the Box
-41855,"Phoenix, Arizona",BLIMPIE
-41855,"Phoenix, Arizona",McDonald's
-41855,"Phoenix, Arizona",Subway
-41855,"Phoenix, Arizona",Arby's
-41855,"Phoenix, Arizona",Jack in the Box
-41855,"Phoenix, Arizona",Jack in the Box
-41855,"Phoenix, Arizona",Arby's
-41855,"Phoenix, Arizona",McDonald's
-41855,"Phoenix, Arizona",Taco Bell
-41855,"Phoenix, Arizona",Dairy Queen
-41855,"Phoenix, Arizona",Burger King
-41855,"Phoenix, Arizona",Jack in the Box
-41855,"Phoenix, Arizona",Arby's
-41855,"Phoenix, Arizona",McDonald's
-41855,"Phoenix, Arizona",Dairy Queen
-41855,"Phoenix, Arizona",Wingstop
-41855,"Phoenix, Arizona",Jack in the Box
-1852,"Prescott, Arizona",Five Guys Burgers Fries
-1852,"Prescott, Arizona",Pizza Hut
-3284,"Prescott Valley, Arizona",Subway
-3284,"Prescott Valley, Arizona",Subway
-3284,"Prescott Valley, Arizona",Wendy's
-3284,"Prescott Valley, Arizona",Charley's Grilled Subs
22,"Quartzsite, Arizona",Carls Jr
-17039,"Queen Creek, Arizona",Burger King
-2685,"San Luis, Arizona",SUBWAY
-3054,"Scottsdale, Arizona",Arby's
-3054,"Scottsdale, Arizona",Chipotle Mexican Grill
-3054,"Scottsdale, Arizona",Einstein Bros Bagels
-3054,"Scottsdale, Arizona",McDonald's
-3054,"Scottsdale, Arizona",Shake Shack
-3054,"Scottsdale, Arizona",McDonald's
-3054,"Scottsdale, Arizona",McDonald's
-3054,"Scottsdale, Arizona",Raising Cane's Chicken Fingers
-3054,"Scottsdale, Arizona",Chick-fil-A
-3054,"Scottsdale, Arizona",Taco Bell
-3054,"Scottsdale, Arizona",Jimmy John's
-3054,"Scottsdale, Arizona",Burger King
-3054,"Scottsdale, Arizona",Wendy's
-3054,"Scottsdale, Arizona",Carl's Jr.
-3054,"Scottsdale, Arizona",Chipotle Mexican Grill
-3054,"Scottsdale, Arizona",Boston Market
-3054,"Scottsdale, Arizona",Arby's
-3054,"Scottsdale, Arizona",Taco Bell
-135,"Sedona, Arizona",McDonald's
-135,"Sedona, Arizona",McDonald's
-135,"Sedona, Arizona",McDonald's
-461,"Show Low, Arizona",Burger King
-461,"Show Low, Arizona",McDonald's
-461,"Show Low, Arizona",McDonald's
888,"Sierra Vista, Arizona",BLIMPIE
888,"Sierra Vista, Arizona",McDonald's
888,"Sierra Vista, Arizona",143 Street Tacos
888,"Sierra Vista, Arizona",Pizza Hut
888,"Sierra Vista, Arizona",Arby's
888,"Sierra Vista, Arizona",Tanuki Sushi Bar and Garden
-11,"Springerville, Arizona",McDonald's
-156,"Superior, Arizona",Dairy Queen
-15125,"Surprise, Arizona",Chipotle Mexican Grill
-15125,"Surprise, Arizona",Wendy's
-15125,"Surprise, Arizona",McDonald's
-15125,"Surprise, Arizona",Taco Bell
-15125,"Surprise, Arizona",McDonald's
-15125,"Surprise, Arizona",McDonald's
-15125,"Surprise, Arizona",Del Taco
-15125,"Surprise, Arizona",Burger King
-15125,"Surprise, Arizona",Taco Bell
-15125,"Surprise, Arizona",Jack in the Box
-15125,"Surprise, Arizona",SUBWAY
-278,"Taylor, Arizona",Burger King
-278,"Taylor, Arizona",Arby's
-5621,"Tempe, Arizona",Subway
-5621,"Tempe, Arizona",Domino's Pizza
-5621,"Tempe, Arizona",KFC
-5621,"Tempe, Arizona",Burger King
-5621,"Tempe, Arizona",Taco Bell
-5621,"Tempe, Arizona",McDonalds
-5621,"Tempe, Arizona",Desert Subway
-5621,"Tempe, Arizona",Taco Bell
-5621,"Tempe, Arizona",McDonald's
-5621,"Tempe, Arizona",McDonald's
-5621,"Tempe, Arizona",Which Wich
-5621,"Tempe, Arizona",Wendy's
-5621,"Tempe, Arizona",McDonalds
-5621,"Tempe, Arizona",Arby's
-5621,"Tempe, Arizona",Joe's Crab Shack
-5621,"Tempe, Arizona",Pizza Hut
-5621,"Tempe, Arizona",McDonald's
-5621,"Tempe, Arizona",McDonald's
-5621,"Tempe, Arizona",El Pollo Loco
-5621,"Tempe, Arizona",Jack in the Box
-5621,"Tempe, Arizona",Jersey Mike's Subs
-5621,"Tempe, Arizona",Jack in the Box
-5621,"Tempe, Arizona",In-N-Out Burger
-5621,"Tempe, Arizona",Wienerschnitzel
-4581,"Tucson, Arizona",Domino's Pizza
-4581,"Tucson, Arizona",Wendy's
-4581,"Tucson, Arizona",Arby's
-4581,"Tucson, Arizona",McDonald's
-4581,"Tucson, Arizona",Burger King
-4581,"Tucson, Arizona",McDonald's
-4581,"Tucson, Arizona",Burger King
-4581,"Tucson, Arizona",Taco Bell
-4581,"Tucson, Arizona",Casa Del Rio Mexican Restaurant
-4581,"Tucson, Arizona",Carl's Jr
-4581,"Tucson, Arizona",Whataburger
-4581,"Tucson, Arizona",Wendy's
-4581,"Tucson, Arizona",Carl's Jr
-4581,"Tucson, Arizona",Taco Bell
-4581,"Tucson, Arizona",Arby's
-4581,"Tucson, Arizona",McDonald's
-4581,"Tucson, Arizona",Charley's Grilled Subs
-4581,"Tucson, Arizona",Jack in the Box
-4581,"Tucson, Arizona",Arby's
-4581,"Tucson, Arizona",Subway
-4581,"Tucson, Arizona",Panda Express
-4581,"Tucson, Arizona",Burger King
-4581,"Tucson, Arizona",Taco Bell
-4581,"Tucson, Arizona",McDonald's
-4581,"Tucson, Arizona",Wienerschnitzel
-4581,"Tucson, Arizona",Jack in the Box
-4581,"Tucson, Arizona",Jack in the Box
-4581,"Tucson, Arizona",Arby's
-4581,"Tucson, Arizona",Wienerschnitzel
-4581,"Tucson, Arizona",Taco Bell
-4581,"Tucson, Arizona",Taco Bell
-4581,"Tucson, Arizona",Jack in the Box
-4581,"Tucson, Arizona",McDonald's
-4581,"Tucson, Arizona",Arby's
-4581,"Tucson, Arizona",McDonald's
-4581,"Tucson, Arizona",McDonald's
-4581,"Tucson, Arizona",Taco Bell
-4581,"Tucson, Arizona",Burger King
-4581,"Tucson, Arizona",Eegee's
-4581,"Tucson, Arizona",Cousin's Subs
-4581,"Tucson, Arizona",Bojangles
-4581,"Tucson, Arizona",Church's Chicken
-4581,"Tucson, Arizona",Domino's Pizza
-4581,"Tucson, Arizona",Carl's Jr.
-4581,"Tucson, Arizona",McDonald's
-4581,"Tucson, Arizona",Taco Bell
-4581,"Tucson, Arizona",SONIC Drive In
-4581,"Tucson, Arizona",Eegee's
-4581,"Tucson, Arizona",McDonald's
-4581,"Tucson, Arizona",Panda Express
-4581,"Tucson, Arizona",Jack in the Box
-4581,"Tucson, Arizona",McDonald's
-4581,"Tucson, Arizona",SUBWAY
-4581,"Tucson, Arizona",In-N-Out Burger
-4581,"Tucson, Arizona",Arby's
-4581,"Tucson, Arizona",Jimmy John's
-4581,"Tucson, Arizona",AW Restaurants
-4581,"Tucson, Arizona",Burger King
-4581,"Tucson, Arizona",McDonald's
-4581,"Tucson, Arizona",Jack in the Box
-4581,"Tucson, Arizona",Jack in the Box
-4581,"Tucson, Arizona",Wienerschnitzel
-4581,"Tucson, Arizona",McDonald's
-4581,"Tucson, Arizona",In-N-Out Burger
-4581,"Tucson, Arizona",Domino's Pizza
-4581,"Tucson, Arizona",Burger King
-4581,"Tucson, Arizona",Domino's Pizza
